TransactionID,TransactionAmount,TransactionDate,MerchantCategory,TransactionLocation,UserAge,UserAccountAge,IsFraud,CardType,TransactionMethod
1228,137.83,2024-02-21 03:00:00,Online,New York,34,11,1,Credit,Online
935,86.67,2024-02-08 22:00:00,Electronics,Chicago,40,115,1,Credit,Online
186,330.33,2024-01-08 17:00:00,Clothing,Phoenix,37,46,0,Debit,In-Person
42,248.09,2024-01-02 17:00:00,Online,Houston,36,87,0,Credit,Online
693,254.3,2024-01-29 20:00:00,Online,Houston,38,36,0,Credit,In-Person
109,115.17,2024-01-05 12:00:00,Grocery,Phoenix,63,97,0,Credit,In-Person
39,342.43,2024-01-02 14:00:00,Gas,Phoenix,26,35,0,Credit,In-Person
569,452.18,2024-01-24 16:00:00,Grocery,Chicago,36,90,0,Credit,Online
995,181.13,2024-02-11 10:00:00,Grocery,Houston,69,30,1,Credit,Online
1343,434.27,2024-02-25 22:00:00,Clothing,Phoenix,50,19,1,Credit,Online
1442,47.86,2024-03-01 01:00:00,Electronics,New York,63,27,1,Credit,Online
484,314.15,2024-01-21 03:00:00,Grocery,Chicago,39,87,0,Debit,In-Person
469,112.57,2024-01-20 12:00:00,Gas,Houston,56,27,0,Debit,In-Person
891,361.41,2024-02-07 02:00:00,Gas,Houston,50,80,1,Credit,Online
948,450.11,2024-02-09 11:00:00,Grocery,New York,57,42,1,Debit,Online
25,228.58,2024-01-02 00:00:00,Gas,Phoenix,39,57,0,Debit,In-Person
1010,245.22,2024-02-12 01:00:00,Grocery,Phoenix,36,86,1,Debit,In-Person
1193,173.6,2024-02-19 16:00:00,Electronics,New York,47,92,1,Credit,In-Person
69,38.2,2024-01-03 20:00:00,Online,Houston,52,30,0,Credit,In-Person
885,400.16,2024-02-06 20:00:00,Online,Phoenix,40,1,1,Debit,Online
1355,243.85,2024-02-26 10:00:00,Grocery,Los Angeles,58,11,1,Debit,Online
367,480.63,2024-01-16 06:00:00,Gas,Phoenix,33,10,0,Debit,In-Person
506,82.15,2024-01-22 01:00:00,Online,Houston,32,72,0,Credit,Online
851,34.47,2024-02-05 10:00:00,Grocery,Phoenix,47,85,1,Credit,In-Person
1316,322.15,2024-02-24 19:00:00,Electronics,Los Angeles,42,103,1,Credit,In-Person
384,438.86,2024-01-16 23:00:00,Gas,Houston,24,4,0,Credit,In-Person
735,180.06,2024-01-31 14:00:00,Gas,Los Angeles,45,49,0,Credit,Online
718,482.55,2024-01-30 21:00:00,Electronics,Chicago,66,69,0,Credit,In-Person
1336,325.51,2024-02-25 15:00:00,Gas,Los Angeles,46,98,1,Credit,In-Person
455,56.49,2024-01-19 22:00:00,Clothing,New York,46,57,0,Debit,In-Person
265,438.81,2024-01-12 00:00:00,Gas,Houston,28,44,0,Credit,Online
76,364.77,2024-01-04 03:00:00,Grocery,New York,24,115,0,Debit,In-Person
915,276.47,2024-02-08 02:00:00,Gas,Phoenix,39,99,1,Credit,In-Person
233,288.88,2024-01-10 16:00:00,Online,Phoenix,41,29,0,Debit,Online
445,406.59,2024-01-19 12:00:00,Electronics,Phoenix,20,51,0,Credit,In-Person
396,465.45,2024-01-17 11:00:00,Clothing,Phoenix,44,11,0,Debit,In-Person
612,399.91,2024-01-26 11:00:00,Clothing,Houston,18,112,0,Debit,In-Person
177,345.78,2024-01-08 08:00:00,Clothing,Chicago,26,101,0,Debit,Online
19,216.54,2024-01-01 18:00:00,Electronics,Houston,39,79,0,Debit,In-Person
1311,40.98,2024-02-24 14:00:00,Clothing,Houston,51,59,1,Debit,In-Person
1222,76.38,2024-02-20 21:00:00,Electronics,New York,59,80,1,Debit,Online
342,237.26,2024-01-15 05:00:00,Gas,New York,41,93,0,Credit,Online
1348,186.15,2024-02-26 03:00:00,Clothing,Chicago,35,51,1,Credit,Online
880,111.76,2024-02-06 15:00:00,Gas,Los Angeles,58,108,1,Debit,Online
596,237.51,2024-01-25 19:00:00,Electronics,New York,59,99,0,Debit,Online
62,136.4,2024-01-03 13:00:00,Electronics,Houston,42,96,0,Credit,In-Person
1261,135.23,2024-02-22 12:00:00,Clothing,Chicago,64,23,1,Credit,Online
273,433.67,2024-01-12 08:00:00,Online,Chicago,19,21,0,Credit,In-Person
1209,137.54,2024-02-20 08:00:00,Clothing,Phoenix,62,39,1,Credit,In-Person
873,322.36,2024-02-06 08:00:00,Gas,Chicago,56,78,1,Debit,Online
1121,444.49,2024-02-16 16:00:00,Clothing,Houston,20,70,1,Credit,In-Person
1407,422.24,2024-02-28 14:00:00,Grocery,Los Angeles,37,49,1,Credit,Online
279,351.28,2024-01-12 14:00:00,Grocery,Los Angeles,55,106,0,Debit,Online
37,153.0,2024-01-02 12:00:00,Electronics,Houston,66,29,0,Credit,Online
663,303.28,2024-01-28 14:00:00,Electronics,Houston,53,33,0,Credit,Online
1352,289.76,2024-02-26 07:00:00,Electronics,Chicago,50,64,1,Credit,Online
1090,116.6,2024-02-15 09:00:00,Grocery,New York,27,42,1,Credit,Online
978,26.66,2024-02-10 17:00:00,Grocery,Phoenix,58,76,1,Credit,Online
739,220.13,2024-01-31 18:00:00,Online,Los Angeles,62,22,0,Debit,In-Person
192,448.71,2024-01-08 23:00:00,Online,Houston,22,3,0,Debit,Online
920,70.92,2024-02-08 07:00:00,Clothing,Phoenix,42,109,1,Debit,Online
457,6.67,2024-01-20 00:00:00,Gas,Los Angeles,68,88,0,Debit,In-Person
676,491.21,2024-01-29 03:00:00,Grocery,New York,41,93,0,Debit,In-Person
761,76.69,2024-02-01 16:00:00,Electronics,New York,29,55,1,Credit,In-Person
1353,219.87,2024-02-26 08:00:00,Electronics,Chicago,45,29,1,Credit,In-Person
729,101.61,2024-01-31 08:00:00,Grocery,Phoenix,33,35,0,Debit,In-Person
413,475.35,2024-01-18 04:00:00,Grocery,Chicago,30,106,0,Debit,Online
826,460.01,2024-02-04 09:00:00,Gas,Los Angeles,45,68,1,Credit,Online
617,31.48,2024-01-26 16:00:00,Clothing,Houston,21,103,0,Credit,In-Person
115,317.07,2024-01-05 18:00:00,Gas,Phoenix,34,43,0,Debit,In-Person
418,165.0,2024-01-18 09:00:00,Online,New York,46,114,0,Credit,Online
1429,319.92,2024-02-29 12:00:00,Online,Houston,59,16,1,Credit,Online
970,238.55,2024-02-10 09:00:00,Clothing,Los Angeles,54,36,1,Credit,In-Person
605,61.2,2024-01-26 04:00:00,Clothing,Los Angeles,24,108,0,Debit,In-Person
1435,70.69,2024-02-29 18:00:00,Grocery,New York,35,13,1,Credit,In-Person
90,236.64,2024-01-04 17:00:00,Online,New York,23,28,0,Debit,Online
849,251.6,2024-02-05 08:00:00,Clothing,Houston,65,103,1,Debit,In-Person
1146,439.44,2024-02-17 17:00:00,Clothing,Phoenix,36,6,1,Credit,In-Person
1434,333.77,2024-02-29 17:00:00,Electronics,New York,65,95,1,Credit,Online
754,168.12,2024-02-01 09:00:00,Online,Phoenix,36,31,1,Debit,In-Person
499,487.22,2024-01-21 18:00:00,Online,New York,26,35,0,Credit,Online
12,484.99,2024-01-01 11:00:00,Clothing,New York,21,77,0,Credit,Online
397,429.35,2024-01-17 12:00:00,Gas,Chicago,69,63,0,Debit,In-Person
285,289.56,2024-01-12 20:00:00,Clothing,Phoenix,57,81,0,Debit,Online
691,162.52,2024-01-29 18:00:00,Grocery,Los Angeles,56,76,0,Debit,Online
1231,447.16,2024-02-21 06:00:00,Electronics,Chicago,22,56,1,Credit,Online
1404,368.46,2024-02-28 11:00:00,Grocery,Phoenix,68,36,1,Debit,In-Person
690,94.33,2024-01-29 17:00:00,Grocery,Phoenix,44,87,0,Credit,In-Person
852,375.23,2024-02-05 11:00:00,Gas,Phoenix,62,30,1,Debit,Online
160,364.38,2024-01-07 15:00:00,Online,Houston,35,73,0,Credit,In-Person
896,103.29,2024-02-07 07:00:00,Grocery,Phoenix,54,20,1,Credit,Online
1190,354.38,2024-02-19 13:00:00,Electronics,Phoenix,65,52,1,Credit,Online
258,348.32,2024-01-11 17:00:00,Clothing,Houston,61,2,0,Debit,Online
336,21.32,2024-01-14 23:00:00,Online,New York,38,23,0,Credit,Online
1408,403.03,2024-02-28 15:00:00,Gas,Phoenix,41,111,1,Debit,In-Person
1040,158.33,2024-02-13 07:00:00,Electronics,Phoenix,47,72,1,Debit,Online
516,14.16,2024-01-22 11:00:00,Gas,Chicago,60,58,0,Credit,Online
1016,462.7,2024-02-12 07:00:00,Electronics,Houston,26,65,1,Credit,Online
769,171.7,2024-02-02 00:00:00,Electronics,Phoenix,25,15,1,Debit,Online
1317,263.67,2024-02-24 20:00:00,Electronics,Los Angeles,22,45,1,Debit,Online
762,156.55,2024-02-01 17:00:00,Gas,Phoenix,64,88,1,Debit,In-Person
1103,442.01,2024-02-15 22:00:00,Gas,Los Angeles,43,62,1,Credit,Online
522,191.06,2024-01-22 17:00:00,Clothing,New York,66,40,0,Credit,In-Person
23,146.78,2024-01-01 22:00:00,Grocery,Houston,18,64,0,Credit,In-Person
357,14.23,2024-01-15 20:00:00,Online,Phoenix,50,119,0,Credit,Online
1272,430.2,2024-02-22 23:00:00,Gas,New York,30,93,1,Credit,Online
341,246.32,2024-01-15 04:00:00,Online,New York,35,3,0,Credit,In-Person
432,380.99,2024-01-18 23:00:00,Grocery,Chicago,40,26,0,Debit,In-Person
474,445.68,2024-01-20 17:00:00,Electronics,New York,44,32,0,Credit,Online
218,373.5,2024-01-10 01:00:00,Electronics,Los Angeles,49,100,0,Debit,Online
912,134.76,2024-02-07 23:00:00,Electronics,Houston,63,3,1,Debit,Online
1205,244.83,2024-02-20 04:00:00,Grocery,New York,25,88,1,Credit,In-Person
1012,493.85,2024-02-12 03:00:00,Electronics,Los Angeles,36,83,1,Credit,In-Person
1459,108.62,2024-03-01 18:00:00,Grocery,Los Angeles,44,72,1,Credit,In-Person
94,281.08,2024-01-04 21:00:00,Grocery,New York,64,59,0,Credit,In-Person
1009,125.58,2024-02-12 00:00:00,Gas,Los Angeles,46,35,1,Debit,In-Person
1071,148.86,2024-02-14 14:00:00,Online,Houston,62,31,1,Debit,Online
697,145.03,2024-01-30 00:00:00,Electronics,Chicago,60,61,0,Debit,In-Person
997,458.74,2024-02-11 12:00:00,Electronics,New York,62,75,1,Debit,Online
154,245.24,2024-01-07 09:00:00,Online,Chicago,23,112,0,Credit,In-Person
1300,353.53,2024-02-24 03:00:00,Online,Los Angeles,54,16,1,Credit,In-Person
1498,232.28,2024-03-03 09:00:00,Electronics,Los Angeles,37,14,1,Credit,Online
790,473.69,2024-02-02 21:00:00,Grocery,Los Angeles,51,68,1,Debit,In-Person
581,230.11,2024-01-25 04:00:00,Electronics,Chicago,47,5,0,Debit,Online
704,68.07,2024-01-30 07:00:00,Gas,Houston,20,98,0,Debit,Online
1259,33.04,2024-02-22 10:00:00,Clothing,Los Angeles,32,11,1,Credit,In-Person
488,141.2,2024-01-21 07:00:00,Grocery,Chicago,69,71,0,Debit,In-Person
560,310.53,2024-01-24 07:00:00,Grocery,Los Angeles,62,82,0,Debit,Online
802,77.12,2024-02-03 09:00:00,Electronics,Chicago,25,16,1,Debit,Online
513,466.43,2024-01-22 08:00:00,Grocery,Chicago,28,49,0,Debit,Online
634,266.52,2024-01-27 09:00:00,Grocery,Phoenix,44,101,0,Credit,In-Person
1111,408.1,2024-02-16 06:00:00,Gas,Los Angeles,61,70,1,Debit,In-Person
1472,369.49,2024-03-02 07:00:00,Electronics,New York,40,112,1,Debit,In-Person
791,77.52,2024-02-02 22:00:00,Gas,Los Angeles,58,95,1,Debit,In-Person
117,402.03,2024-01-05 20:00:00,Electronics,Phoenix,38,38,0,Credit,In-Person
741,231.88,2024-01-31 20:00:00,Gas,Chicago,49,49,0,Debit,Online
1082,45.62,2024-02-15 01:00:00,Electronics,Chicago,52,7,1,Debit,Online
831,113.08,2024-02-04 14:00:00,Online,Chicago,49,10,1,Debit,In-Person
120,270.13,2024-01-05 23:00:00,Gas,Chicago,43,88,0,Credit,Online
657,142.6,2024-01-28 08:00:00,Clothing,Phoenix,39,78,0,Debit,Online
636,224.26,2024-01-27 11:00:00,Clothing,Phoenix,31,97,0,Credit,In-Person
370,35.61,2024-01-16 09:00:00,Grocery,Chicago,38,67,0,Credit,In-Person
269,180.39,2024-01-12 04:00:00,Gas,Los Angeles,20,88,0,Debit,In-Person
656,64.66,2024-01-28 07:00:00,Online,Phoenix,47,58,0,Debit,Online
936,136.88,2024-02-08 23:00:00,Gas,Los Angeles,32,117,1,Debit,In-Person
823,167.42,2024-02-04 06:00:00,Online,Los Angeles,30,7,1,Debit,Online
867,78.46,2024-02-06 02:00:00,Clothing,Houston,30,63,1,Credit,In-Person
47,156.54,2024-01-02 22:00:00,Online,New York,40,41,0,Debit,In-Person
1291,199.06,2024-02-23 18:00:00,Electronics,New York,54,64,1,Debit,In-Person
992,347.65,2024-02-11 07:00:00,Gas,New York,36,12,1,Credit,In-Person
877,358.27,2024-02-06 12:00:00,Clothing,Phoenix,62,43,1,Credit,In-Person
774,199.25,2024-02-02 05:00:00,Gas,Phoenix,38,94,1,Debit,In-Person
1500,431.8,2024-03-03 11:00:00,Online,New York,64,97,1,Credit,In-Person
5,78.85,2024-01-01 04:00:00,Online,New York,65,18,0,Credit,In-Person
1004,366.38,2024-02-11 19:00:00,Online,Chicago,60,9,1,Credit,In-Person
1302,468.17,2024-02-24 05:00:00,Gas,Los Angeles,67,102,1,Credit,In-Person
264,259.65,2024-01-11 23:00:00,Electronics,Chicago,60,90,0,Credit,Online
1334,498.17,2024-02-25 13:00:00,Electronics,Houston,39,87,1,Debit,In-Person
1443,336.63,2024-03-01 02:00:00,Clothing,Chicago,39,38,1,Credit,Online
444,185.95,2024-01-19 11:00:00,Grocery,Chicago,63,17,0,Credit,In-Person
1003,436.6,2024-02-11 18:00:00,Grocery,Chicago,66,32,1,Credit,In-Person
1078,340.14,2024-02-14 21:00:00,Clothing,Los Angeles,63,79,1,Credit,Online
838,181.83,2024-02-04 21:00:00,Gas,Phoenix,50,10,1,Credit,In-Person
1340,16.3,2024-02-25 19:00:00,Online,Phoenix,35,26,1,Debit,In-Person
305,363.32,2024-01-13 16:00:00,Clothing,Houston,19,77,0,Debit,Online
1175,317.37,2024-02-18 22:00:00,Electronics,New York,42,68,1,Credit,Online
314,481.36,2024-01-14 01:00:00,Online,New York,51,117,0,Debit,In-Person
150,140.04,2024-01-07 05:00:00,Online,Phoenix,69,109,0,Debit,Online
575,431.32,2024-01-24 22:00:00,Clothing,Los Angeles,47,60,0,Debit,In-Person
51,484.82,2024-01-03 02:00:00,Online,Chicago,51,58,0,Debit,Online
1415,266.05,2024-02-28 22:00:00,Electronics,Chicago,41,110,1,Debit,In-Person
727,70.75,2024-01-31 06:00:00,Grocery,New York,42,91,0,Credit,Online
834,89.02,2024-02-04 17:00:00,Grocery,Chicago,57,41,1,Credit,Online
1116,290.46,2024-02-16 11:00:00,Gas,Chicago,30,51,1,Debit,In-Person
471,7.07,2024-01-20 14:00:00,Electronics,Chicago,68,110,0,Credit,In-Person
972,468.48,2024-02-10 11:00:00,Online,New York,34,45,1,Debit,In-Person
654,372.97,2024-01-28 05:00:00,Electronics,Los Angeles,21,109,0,Debit,Online
400,377.52,2024-01-17 15:00:00,Electronics,Chicago,31,73,0,Debit,Online
512,209.7,2024-01-22 07:00:00,Electronics,Phoenix,44,52,0,Debit,Online
321,275.06,2024-01-14 08:00:00,Electronics,Phoenix,53,6,0,Credit,Online
20,146.32,2024-01-01 19:00:00,Gas,New York,23,36,0,Credit,Online
685,464.76,2024-01-29 12:00:00,Electronics,Phoenix,50,18,0,Credit,Online
36,404.39,2024-01-02 11:00:00,Gas,New York,35,78,0,Debit,In-Person
903,91.54,2024-02-07 14:00:00,Electronics,Chicago,55,18,1,Credit,In-Person
828,174.13,2024-02-04 11:00:00,Online,New York,45,66,1,Credit,Online
1345,371.61,2024-02-26 00:00:00,Online,Chicago,41,64,1,Credit,Online
408,6.41,2024-01-17 23:00:00,Online,Chicago,36,84,0,Debit,In-Person
921,434.37,2024-02-08 08:00:00,Online,Chicago,58,102,1,Credit,Online
538,124.43,2024-01-23 09:00:00,Electronics,Los Angeles,55,34,0,Credit,Online
759,447.05,2024-02-01 14:00:00,Online,Houston,52,43,1,Debit,In-Person
1063,384.37,2024-02-14 06:00:00,Online,Chicago,32,64,1,Credit,In-Person
246,464.23,2024-01-11 05:00:00,Grocery,Chicago,28,78,0,Credit,In-Person
1128,204.82,2024-02-16 23:00:00,Grocery,Phoenix,39,86,1,Debit,In-Person
785,91.62,2024-02-02 16:00:00,Clothing,Houston,30,49,1,Credit,In-Person
490,445.24,2024-01-21 09:00:00,Gas,Chicago,59,33,0,Credit,Online
155,492.84,2024-01-07 10:00:00,Grocery,Phoenix,53,84,0,Credit,Online
962,301.97,2024-02-10 01:00:00,Gas,Los Angeles,43,69,1,Credit,In-Person
854,449.13,2024-02-05 13:00:00,Online,Chicago,22,49,1,Debit,Online
626,185.09,2024-01-27 01:00:00,Electronics,Chicago,52,80,0,Credit,Online
686,278.82,2024-01-29 13:00:00,Online,Phoenix,27,80,0,Debit,In-Person
570,174.78,2024-01-24 17:00:00,Clothing,Los Angeles,50,88,0,Credit,In-Person
1427,3.47,2024-02-29 10:00:00,Gas,Phoenix,68,16,1,Debit,Online
18,262.85,2024-01-01 17:00:00,Electronics,Houston,49,97,0,Credit,Online
128,430.5,2024-01-06 07:00:00,Electronics,Houston,47,2,0,Debit,Online
928,271.28,2024-02-08 15:00:00,Gas,Chicago,60,98,1,Debit,Online
981,167.79,2024-02-10 20:00:00,Online,Los Angeles,55,29,1,Credit,In-Person
1470,391.41,2024-03-02 05:00:00,Clothing,Chicago,60,114,1,Credit,Online
191,47.46,2024-01-08 22:00:00,Grocery,Los Angeles,35,53,0,Credit,Online
1140,296.61,2024-02-17 11:00:00,Gas,Phoenix,66,4,1,Debit,Online
993,136.8,2024-02-11 08:00:00,Electronics,Houston,35,82,1,Credit,Online
1464,329.26,2024-03-01 23:00:00,Clothing,Houston,43,64,1,Credit,In-Person
1252,241.28,2024-02-22 03:00:00,Clothing,Los Angeles,32,80,1,Debit,Online
607,103.96,2024-01-26 06:00:00,Electronics,Los Angeles,67,61,0,Credit,In-Person
181,171.19,2024-01-08 12:00:00,Electronics,Los Angeles,55,52,0,Debit,In-Person
302,266.15,2024-01-13 13:00:00,Electronics,Chicago,49,44,0,Credit,In-Person
497,292.24,2024-01-21 16:00:00,Gas,New York,30,98,0,Debit,Online
1315,226.71,2024-02-24 18:00:00,Electronics,Los Angeles,56,53,1,Debit,Online
1256,215.72,2024-02-22 07:00:00,Online,New York,67,39,1,Debit,In-Person
1238,237.13,2024-02-21 13:00:00,Gas,Phoenix,69,31,1,Debit,In-Person
518,405.47,2024-01-22 13:00:00,Electronics,Los Angeles,23,36,0,Debit,In-Person
1070,144.33,2024-02-14 13:00:00,Electronics,Los Angeles,59,22,1,Debit,In-Person
477,37.82,2024-01-20 20:00:00,Gas,Houston,30,25,0,Credit,In-Person
158,381.05,2024-01-07 13:00:00,Clothing,Phoenix,49,82,0,Debit,In-Person
1196,435.9,2024-02-19 19:00:00,Electronics,Phoenix,37,22,1,Credit,In-Person
17,152.82,2024-01-01 16:00:00,Gas,New York,22,26,0,Credit,In-Person
1073,22.0,2024-02-14 16:00:00,Gas,Houston,48,48,1,Debit,In-Person
547,57.67,2024-01-23 18:00:00,Clothing,Houston,30,54,0,Debit,In-Person
659,323.31,2024-01-28 10:00:00,Electronics,Houston,19,42,0,Debit,Online
1227,199.4,2024-02-21 02:00:00,Grocery,Houston,58,90,1,Credit,Online
1020,17.94,2024-02-12 11:00:00,Electronics,Chicago,50,1,1,Credit,In-Person
1319,41.73,2024-02-24 22:00:00,Grocery,Houston,37,24,1,Credit,Online
960,369.28,2024-02-09 23:00:00,Grocery,Chicago,48,19,1,Credit,Online
1410,434.27,2024-02-28 17:00:00,Clothing,New York,55,112,1,Credit,In-Person
284,47.9,2024-01-12 19:00:00,Grocery,New York,59,23,0,Credit,Online
798,283.0,2024-02-03 05:00:00,Electronics,Phoenix,27,84,1,Debit,In-Person
226,122.75,2024-01-10 09:00:00,Online,Houston,49,25,0,Debit,Online
27,100.64,2024-01-02 02:00:00,Clothing,Chicago,28,61,0,Debit,In-Person
438,411.11,2024-01-19 05:00:00,Online,Chicago,28,86,0,Debit,In-Person
1458,338.58,2024-03-01 17:00:00,Clothing,Phoenix,18,21,1,Credit,Online
230,315.94,2024-01-10 13:00:00,Online,Chicago,56,16,0,Credit,Online
38,49.74,2024-01-02 13:00:00,Clothing,Chicago,58,26,0,Debit,In-Person
750,312.49,2024-02-01 05:00:00,Clothing,Chicago,24,104,0,Debit,In-Person
1046,308.32,2024-02-13 13:00:00,Online,New York,48,18,1,Debit,Online
470,481.65,2024-01-20 13:00:00,Clothing,Chicago,21,74,0,Credit,Online
1279,72.11,2024-02-23 06:00:00,Grocery,Chicago,51,114,1,Debit,In-Person
1473,439.38,2024-03-02 08:00:00,Electronics,Phoenix,24,9,1,Debit,In-Person
688,140.71,2024-01-29 15:00:00,Online,Phoenix,29,36,0,Credit,Online
1379,180.26,2024-02-27 10:00:00,Online,Houston,51,103,1,Debit,In-Person
640,189.26,2024-01-27 15:00:00,Gas,Phoenix,33,69,0,Debit,In-Person
1417,20.63,2024-02-29 00:00:00,Grocery,New York,24,61,1,Credit,In-Person
1219,327.6,2024-02-20 18:00:00,Gas,Los Angeles,40,57,1,Credit,Online
1159,436.05,2024-02-18 06:00:00,Gas,New York,59,24,1,Debit,In-Person
1251,398.47,2024-02-22 02:00:00,Online,Chicago,32,50,1,Credit,Online
1440,337.04,2024-02-29 23:00:00,Grocery,Houston,42,66,1,Credit,In-Person
801,353.91,2024-02-03 08:00:00,Clothing,Chicago,63,28,1,Credit,Online
161,184.52,2024-01-07 16:00:00,Clothing,New York,22,14,0,Credit,In-Person
957,259.94,2024-02-09 20:00:00,Electronics,Chicago,44,63,1,Debit,Online
1187,344.25,2024-02-19 10:00:00,Electronics,New York,31,105,1,Credit,Online
822,3.31,2024-02-04 05:00:00,Clothing,Los Angeles,35,44,1,Debit,Online
1271,347.8,2024-02-22 22:00:00,Electronics,Los Angeles,66,113,1,Credit,In-Person
878,329.8,2024-02-06 13:00:00,Electronics,Houston,61,49,1,Debit,Online
914,205.3,2024-02-08 01:00:00,Grocery,Chicago,61,21,1,Debit,In-Person
153,73.3,2024-01-07 08:00:00,Clothing,Chicago,42,42,0,Debit,Online
1374,246.65,2024-02-27 05:00:00,Clothing,Houston,32,63,1,Credit,Online
510,363.13,2024-01-22 05:00:00,Grocery,New York,43,10,0,Debit,In-Person
1136,38.99,2024-02-17 07:00:00,Clothing,New York,42,17,1,Debit,Online
1322,80.61,2024-02-25 01:00:00,Gas,New York,58,94,1,Credit,Online
104,254.78,2024-01-05 07:00:00,Gas,Chicago,44,87,0,Credit,Online
587,38.86,2024-01-25 10:00:00,Gas,New York,42,53,0,Credit,In-Person
1329,329.7,2024-02-25 08:00:00,Gas,New York,26,47,1,Debit,In-Person
1144,283.3,2024-02-17 15:00:00,Online,Phoenix,24,17,1,Credit,Online
54,447.52,2024-01-03 05:00:00,Online,Phoenix,64,82,0,Credit,In-Person
152,120.54,2024-01-07 07:00:00,Online,New York,37,18,0,Debit,Online
404,413.4,2024-01-17 19:00:00,Grocery,Houston,48,53,0,Debit,In-Person
1455,16.16,2024-03-01 14:00:00,Gas,New York,54,71,1,Debit,Online
208,332.09,2024-01-09 15:00:00,Gas,Chicago,21,26,0,Debit,In-Person
1418,61.93,2024-02-29 01:00:00,Clothing,Phoenix,36,85,1,Debit,Online
1123,431.2,2024-02-16 18:00:00,Online,New York,35,101,1,Debit,Online
9,300.96,2024-01-01 08:00:00,Online,Houston,60,23,0,Credit,Online
1015,353.08,2024-02-12 06:00:00,Grocery,Los Angeles,68,20,1,Credit,Online
1344,363.86,2024-02-25 23:00:00,Online,New York,18,9,1,Credit,In-Person
1061,436.96,2024-02-14 04:00:00,Gas,Phoenix,22,39,1,Credit,In-Person
453,212.69,2024-01-19 20:00:00,Electronics,Phoenix,23,70,0,Credit,In-Person
254,159.14,2024-01-11 13:00:00,Clothing,Phoenix,19,52,0,Credit,Online
897,147.28,2024-02-07 08:00:00,Gas,Phoenix,43,102,1,Debit,In-Person
1309,170.39,2024-02-24 12:00:00,Gas,New York,38,41,1,Debit,In-Person
881,116.31,2024-02-06 16:00:00,Gas,Phoenix,18,10,1,Debit,In-Person
1428,475.95,2024-02-29 11:00:00,Grocery,Los Angeles,58,1,1,Debit,In-Person
624,242.78,2024-01-26 23:00:00,Grocery,Houston,67,68,0,Credit,In-Person
346,308.31,2024-01-15 09:00:00,Electronics,New York,39,21,0,Credit,In-Person
1287,44.85,2024-02-23 14:00:00,Gas,Los Angeles,25,37,1,Debit,In-Person
263,70.9,2024-01-11 22:00:00,Clothing,New York,67,12,0,Debit,Online
151,454.22,2024-01-07 06:00:00,Gas,Los Angeles,46,17,0,Debit,In-Person
473,22.54,2024-01-20 16:00:00,Electronics,Los Angeles,55,42,0,Credit,In-Person
641,11.02,2024-01-27 16:00:00,Clothing,Los Angeles,52,54,0,Credit,In-Person
1485,162.97,2024-03-02 20:00:00,Clothing,Phoenix,24,37,1,Credit,In-Person
1411,103.71,2024-02-28 18:00:00,Clothing,Phoenix,25,49,1,Debit,Online
551,260.56,2024-01-23 22:00:00,Gas,Chicago,28,3,0,Credit,In-Person
929,317.11,2024-02-08 16:00:00,Gas,Chicago,40,85,1,Debit,In-Person
489,475.26,2024-01-21 08:00:00,Clothing,Houston,25,104,0,Debit,Online
1357,450.45,2024-02-26 12:00:00,Electronics,Houston,23,102,1,Credit,In-Person
1172,490.61,2024-02-18 19:00:00,Electronics,New York,40,89,1,Debit,In-Person
147,305.17,2024-01-07 02:00:00,Gas,Chicago,38,29,0,Debit,Online
403,253.12,2024-01-17 18:00:00,Clothing,New York,50,11,0,Debit,Online
955,209.97,2024-02-09 18:00:00,Clothing,Los Angeles,44,47,1,Debit,Online
1406,237.84,2024-02-28 13:00:00,Gas,New York,23,85,1,Debit,Online
660,285.82,2024-01-28 11:00:00,Online,New York,61,38,0,Debit,Online
464,292.1,2024-01-20 07:00:00,Electronics,Houston,29,116,0,Debit,In-Person
187,408.79,2024-01-08 18:00:00,Clothing,Chicago,26,92,0,Debit,In-Person
1148,329.57,2024-02-17 19:00:00,Clothing,Chicago,42,69,1,Debit,In-Person
1225,210.44,2024-02-21 00:00:00,Clothing,New York,53,3,1,Debit,In-Person
609,252.21,2024-01-26 08:00:00,Electronics,Chicago,44,23,0,Debit,Online
144,151.14,2024-01-06 23:00:00,Gas,Los Angeles,36,21,0,Debit,In-Person
752,469.98,2024-02-01 07:00:00,Electronics,Chicago,64,95,1,Debit,Online
982,385.69,2024-02-10 21:00:00,Gas,Chicago,23,73,1,Debit,Online
198,448.66,2024-01-09 05:00:00,Gas,New York,21,108,0,Credit,In-Person
884,52.95,2024-02-06 19:00:00,Grocery,Los Angeles,39,57,1,Credit,In-Person
280,398.1,2024-01-12 15:00:00,Gas,Houston,45,73,0,Debit,In-Person
294,180.74,2024-01-13 05:00:00,Clothing,Houston,39,12,0,Debit,Online
1365,366.82,2024-02-26 20:00:00,Grocery,Phoenix,30,102,1,Debit,Online
401,52.46,2024-01-17 16:00:00,Electronics,Chicago,32,2,0,Debit,Online
123,159.68,2024-01-06 02:00:00,Clothing,New York,45,97,0,Credit,Online
1208,223.51,2024-02-20 07:00:00,Electronics,Houston,20,103,1,Debit,Online
203,81.65,2024-01-09 10:00:00,Gas,Houston,59,63,0,Credit,Online
836,210.04,2024-02-04 19:00:00,Electronics,New York,37,103,1,Debit,Online
